"","PolicyID","AggClaimAmount","ClaimNb","Exposure","Power","CarAge","DriverAge","Brand","Gas","Region","Density","LogAggClaimAmount","LogDensity","CatDriverAge","CatCarAge","powerF"
"13953",357111,584,1,0.64,"h",2,42,"Renault, Nissan or Citroen","Diesel","R24",48,6.36990098282823,3.87120101090789,3,2,"GH"
"13954",357142,1205,1,0.5,"f",7,24,"Renault, Nissan or Citroen","Regular","R24",82,7.09423484592476,4.40671924726425,4,3,"DEF"
"13955",357189,1209,1,0.28,"d",2,43,"Renault, Nissan or Citroen","Diesel","R24",30,7.09754885061479,3.40119738166216,2,2,"DEF"
"13956",357263,1162,1,0.84,"g",5,54,"other","Diesel","R24",399,7.05789793741186,5.98896141688986,2,3,"GH"
"13957",357273,1752,1,0.27,"e",3,49,"Renault, Nissan or Citroen","Diesel","R24",399,7.46851327149634,5.98896141688986,2,2,"DEF"
"13958",357280,3216,1,1,"f",6,29,"Opel, General Motors or Ford","Diesel","R24",399,8.07589363029886,5.98896141688986,3,3,"DEF"
"13959",357295,919,1,0.14,"f",4,58,"Renault, Nissan or Citroen","Diesel","R24",1054,6.82328612235569,6.96034772910131,2,2,"DEF"
"13960",357307,316,1,0.96,"g",7,21,"Renault, Nissan or Citroen","Diesel","R24",399,5.75574221358691,5.98896141688986,5,3,"GH"
"13961",357309,1242,1,0.44,"f",14,43,"Renault, Nissan or Citroen","Regular","R24",399,7.12447826249342,5.98896141688986,2,4,"DEF"
"13962",357319,615,1,0.92,"g",14,37,"Renault, Nissan or Citroen","Regular","R24",399,6.42162226780652,5.98896141688986,3,4,"GH"
"13963",357333,704,1,0.86,"g",10,20,"Mercedes, Chrysler or BMW","Regular","R24",111,6.55677835615804,4.70953020131233,5,4,"GH"
"13964",357407,1252,1,0.97,"g",1,62,"Opel, General Motors or Ford","Diesel","R25",55,7.13249755166004,4.00733318523247,2,2,"GH"
"13965",357448,1177,1,0.76,"f",13,22,"Renault, Nissan or Citroen","Diesel","R74",14,7.07072410726028,2.63905732961526,5,4,"DEF"
"13966",357455,85,1,0.86,"k",4,41,"other","Diesel","R23",303,4.44265125649032,5.71373280550937,3,2,"other"
"13967",357458,3276,1,0.98,"k",6,44,"Renault, Nissan or Citroen","Diesel","R25",65,8.09437844497296,4.17438726989564,2,3,"other"
"13968",357461,1251,1,0.98,"h",6,32,"Japanese (except Nissan) or Korean","Diesel","R25",257,7.13169851046691,5.54907608489522,3,3,"GH"
"13969",357472,194,1,0.84,"g",9,55,"Renault, Nissan or Citroen","Diesel","R25",293,5.26785815906333,5.68017260901707,2,3,"GH"
"13970",357483,1241,1,0.67,"g",5,45,"Renault, Nissan or Citroen","Diesel","R23",75,7.12367278520461,4.31748811353631,2,3,"GH"
"13971",357540,3226,2,0.42,"e",5,43,"Renault, Nissan or Citroen","Diesel","R52",64,8.07899825868515,4.15888308335967,2,3,"DEF"
"13972",357652,2615,1,1,"e",6,25,"Volkswagen, Audi, Skoda or Seat","Diesel","R53",629,7.86901937649902,6.44413125670044,4,3,"DEF"
"13973",357673,1229,1,1,"d",1,26,"Renault, Nissan or Citroen","Regular","R24",32,7.11395610956603,3.46573590279973,4,2,"DEF"
"13974",357692,824,1,1,"g",17,38,"Renault, Nissan or Citroen","Regular","R52",4128,6.71417052990947,8.3255483071614,3,5,"GH"
"13975",357702,5183,1,1,"f",8,54,"Opel, General Motors or Ford","Regular","R52",983,8.55313931818971,6.89060912014717,2,3,"DEF"
"13976",357704,1576,1,1,"k",10,61,"Renault, Nissan or Citroen","Regular","R52",983,7.36264527041782,6.89060912014717,2,4,"other"
"13977",357735,911,1,1,"o",1,49,"Mercedes, Chrysler or BMW","Regular","R52",490,6.81454289725996,6.19440539110467,2,2,"other"
"13978",357763,1156,1,0.39,"d",2,49,"Opel, General Motors or Ford","Diesel","R24",252,7.05272104923232,5.52942908751142,2,2,"DEF"
"13979",357766,8854,1,0.13,"d",17,19,"Renault, Nissan or Citroen","Regular","R24",71,9.08862461329209,4.26267987704132,5,5,"DEF"
"13980",357767,1205,1,0.32,"d",17,19,"Renault, Nissan or Citroen","Regular","R24",71,7.09423484592476,4.26267987704132,5,5,"DEF"
"13981",357836,1212,1,0.1,"g",19,38,"Renault, Nissan or Citroen","Diesel","R24",91,7.10002716662926,4.51085950651685,3,5,"GH"
"13982",357886,1161,1,0.31,"l",2,60,"Japanese (except Nissan) or Korean","Diesel","R24",252,7.05703698169789,5.52942908751142,2,2,"other"
"13983",357940,1160,1,1,"g",13,55,"Renault, Nissan or Citroen","Regular","R24",369,7.05617528410041,5.91079664404053,2,4,"GH"
"13984",357961,80,1,1,"f",2,42,"Renault, Nissan or Citroen","Diesel","R24",298,4.38202663467388,5.6970934865054,3,2,"DEF"
"13985",358002,1224,1,1,"g",6,37,"Renault, Nissan or Citroen","Regular","R53",4087,7.10987946307227,8.31556648356428,3,3,"GH"
"13986",358040,1208,1,1,"i",3,63,"Renault, Nissan or Citroen","Diesel","R24",1313,7.09672137849476,7.1800698743028,2,2,"other"
"13987",358053,554,1,1,"m",5,67,"Fiat","Regular","R11",27000,6.31716468674728,10.2035921449865,2,3,"other"
"13988",358066,595,1,0.99,"e",8,39,"Renault, Nissan or Citroen","Regular","R24",29,6.38856140554563,3.36729582998647,3,3,"DEF"
"13989",358085,1155,1,0.73,"e",8,59,"Renault, Nissan or Citroen","Diesel","R53",108,7.05185562295589,4.68213122712422,2,3,"DEF"
"13990",358106,785,1,0.47,"k",4,34,"Mercedes, Chrysler or BMW","Diesel","R53",747,6.66568371778241,6.61606518513282,3,2,"other"
"13991",358114,1210,1,0.33,"h",1,44,"Japanese (except Nissan) or Korean","Diesel","R53",50,7.09837563859079,3.91202300542815,2,2,"GH"
"13992",358143,1223,1,0.37,"f",6,29,"Renault, Nissan or Citroen","Diesel","R53",3021,7.10906213568717,8.01334318138667,3,3,"DEF"
"13993",358197,853,1,0.86,"i",13,52,"Renault, Nissan or Citroen","Regular","R24",1296,6.74875954749168,7.16703787691222,2,4,"other"
"13994",358225,395,1,0.38,"e",13,45,"Opel, General Motors or Ford","Regular","R24",15,5.97888576490112,2.70805020110221,2,4,"DEF"
"13995",358231,1219,1,1,"g",9,59,"Renault, Nissan or Citroen","Regular","R24",56,7.10578612948127,4.02535169073515,2,3,"GH"
"13996",358261,1195,1,1,"f",8,51,"Renault, Nissan or Citroen","Diesel","R24",1109,7.08590146436561,7.01121398735037,2,3,"DEF"
"13997",358262,1212,1,1,"j",10,42,"Opel, General Motors or Ford","Regular","R24",4116,7.10002716662926,8.32263709695394,3,4,"other"
"13998",358272,1219,1,1,"i",15,39,"Renault, Nissan or Citroen","Regular","R24",4116,7.10578612948127,8.32263709695394,3,5,"other"
"13999",358277,912,1,0.98,"d",2,49,"Volkswagen, Audi, Skoda or Seat","Regular","R24",358,6.81563999007433,5.8805329864007,2,2,"DEF"
"14000",358280,1214,1,1,"j",12,24,"Mercedes, Chrysler or BMW","Diesel","R24",2715,7.10167597161944,7.90654723236804,4,4,"other"
"14001",358295,87,1,0.37,"e",6,44,"Volkswagen, Audi, Skoda or Seat","Diesel","R24",2044,4.46590811865458,7.6226639513236,2,3,"DEF"
"14002",358320,221,1,1,"f",1,57,"Renault, Nissan or Citroen","Diesel","R24",102,5.39816270151775,4.62497281328427,2,2,"DEF"
"14003",358337,1232,1,1,"e",16,52,"Opel, General Motors or Ford","Regular","R24",109,7.11639414409346,4.69134788222914,2,5,"DEF"
"14004",358376,3111,1,1,"f",1,32,"Renault, Nissan or Citroen","Diesel","R24",78,8.04269949689764,4.35670882668959,3,2,"DEF"
"14005",358393,277,1,1,"e",3,51,"Renault, Nissan or Citroen","Diesel","R24",101,5.62401750618734,4.61512051684126,2,2,"DEF"
"14006",358425,1179,1,1,"g",16,32,"Mercedes, Chrysler or BMW","Diesel","R24",105,7.07242190053737,4.65396035015752,3,5,"GH"
"14007",358431,1018,1,0.68,"g",22,32,"Renault, Nissan or Citroen","Regular","R24",78,6.92559519711047,4.35670882668959,3,5,"GH"
"14008",358432,1968,1,0.31,"g",16,32,"Opel, General Motors or Ford","Diesel","R24",78,7.5847730776122,4.35670882668959,3,5,"GH"
"14009",358444,1298,1,0.28,"k",6,26,"Volkswagen, Audi, Skoda or Seat","Regular","R24",86,7.16857989726403,4.45434729625351,4,3,"other"
"14010",358455,1158,1,1,"n",3,41,"Renault, Nissan or Citroen","Regular","R24",92,7.05444965813294,4.52178857704904,3,2,"other"
"14011",358457,1176,1,0.78,"f",9,61,"Renault, Nissan or Citroen","Diesel","R24",155,7.06987412845857,5.04342511691925,2,3,"DEF"
"14012",358464,1163,1,0.21,"f",3,25,"Renault, Nissan or Citroen","Diesel","R11",3339,7.05875815251866,8.11342663994365,4,2,"DEF"
"14013",358535,2367,1,0.96,"f",3,63,"Renault, Nissan or Citroen","Diesel","R24",10,7.76937860951398,2.30258509299405,2,2,"DEF"
"14014",358549,1180,1,0.66,"d",14,21,"Renault, Nissan or Citroen","Regular","R24",4116,7.07326971745971,8.32263709695394,5,4,"DEF"
"14015",358550,1152,1,0.28,"g",3,21,"Renault, Nissan or Citroen","Regular","R24",4116,7.04925484125584,8.32263709695394,5,2,"GH"
"14016",358571,1230,1,0.53,"h",16,53,"Renault, Nissan or Citroen","Diesel","R24",27,7.11476944836646,3.29583686600433,2,5,"GH"
"14017",358598,1205,1,1,"i",5,61,"Japanese (except Nissan) or Korean","Diesel","R25",93,7.09423484592476,4.53259949315326,2,3,"other"
"14018",358620,1166,1,0.49,"g",12,24,"Renault, Nissan or Citroen","Diesel","R11",5033,7.06133436691044,8.52377150677636,4,4,"GH"
"14019",358651,3516,2,0.21,"l",7,22,"Mercedes, Chrysler or BMW","Regular","R11",5033,8.16507925880507,8.52377150677636,5,3,"other"
"14020",358657,933,1,1,"g",8,42,"Volkswagen, Audi, Skoda or Seat","Regular","R24",15,6.83840520084734,2.70805020110221,3,3,"GH"
"14021",358718,1211,1,0.35,"f",1,52,"other","Diesel","R72",878,7.09920174355309,6.77764659363512,2,2,"DEF"
"14022",358736,151,1,1,"f",4,69,"Renault, Nissan or Citroen","Regular","R72",4253,5.01727983681492,8.35537989525363,2,2,"DEF"
"14023",358771,250,1,0.8,"d",3,23,"Renault, Nissan or Citroen","Regular","R72",1287,5.52146091786225,7.16006920759613,4,2,"DEF"
"14024",358776,1507,1,1,"f",1,57,"Volkswagen, Audi, Skoda or Seat","Diesel","R72",200,7.3178761986265,5.29831736654804,2,2,"DEF"
"14025",358780,1183,1,0.82,"i",6,45,"other","Diesel","R72",140,7.07580886397839,4.9416424226093,2,3,"other"
"14026",358817,134,1,0.85,"f",1,54,"other","Diesel","R72",413,4.89783979995091,6.02344759296103,2,2,"DEF"
"14027",358821,781,1,0.84,"h",3,47,"Volkswagen, Audi, Skoda or Seat","Diesel","R72",4456,6.66057514983969,8.40200678160712,2,2,"GH"
"14028",358880,1258,1,0.37,"e",15,43,"Renault, Nissan or Citroen","Regular","R72",254,7.13727843726039,5.53733426701854,2,5,"DEF"
"14029",358979,1227,1,1,"g",2,35,"Volkswagen, Audi, Skoda or Seat","Diesel","R11",3184,7.11232744471091,8.06589354696427,3,2,"GH"
"14030",358982,1206,1,0.71,"e",5,40,"Volkswagen, Audi, Skoda or Seat","Regular","R11",6284,7.09506437728713,8.74576199937551,3,3,"DEF"
"14031",358986,77,1,0.9,"m",1,38,"Mercedes, Chrysler or BMW","Diesel","R11",27000,4.34380542185368,10.2035921449865,3,2,"other"
"14032",358987,1154,1,0.03,"d",15,53,"Renault, Nissan or Citroen","Regular","R11",27000,7.05098944706805,10.2035921449865,2,5,"DEF"
"14033",359007,659,1,0.24,"o",4,56,"Volkswagen, Audi, Skoda or Seat","Regular","R11",15703,6.49072353450251,9.66160705588495,2,2,"other"
"14034",359024,1186,1,0.48,"i",1,44,"Japanese (except Nissan) or Korean","Diesel","R11",16291,7.07834157955767,9.69836808706617,2,2,"other"
"14035",359128,1099,1,1,"g",9,61,"Japanese (except Nissan) or Korean","Regular","R24",308,7.00215595440362,5.73009978297357,2,3,"GH"
"14036",359244,1183,1,1,"d",15,44,"Renault, Nissan or Citroen","Regular","R24",308,7.07580886397839,5.73009978297357,2,5,"DEF"
"14037",359288,1231,1,0.28,"f",9,21,"Renault, Nissan or Citroen","Diesel","R24",308,7.11558212618445,5.73009978297357,5,3,"DEF"
"14038",359306,1301,1,1,"h",11,35,"Mercedes, Chrysler or BMW","Diesel","R53",342,7.1708884785125,5.8348107370626,3,4,"GH"
"14039",359324,223,1,1,"g",1,65,"Mercedes, Chrysler or BMW","Diesel","R53",342,5.40717177146012,5.8348107370626,2,2,"GH"
"14040",359334,1294,1,1,"e",3,72,"Opel, General Motors or Ford","Regular","R11",2790,7.16549347506085,7.93379687481541,2,2,"DEF"
"14041",359348,5273,2,0.32,"i",7,84,"Renault, Nissan or Citroen","Regular","R53",125,8.57035473953047,4.8283137373023,1,3,"other"
"14042",359390,1164,1,0.52,"e",0,37,"Japanese (except Nissan) or Korean","Diesel","R53",88,7.05961762829138,4.47733681447821,3,1,"DEF"
"14043",359393,229,1,0.75,"i",1,38,"Mercedes, Chrysler or BMW","Diesel","R53",222,5.43372200355424,5.40267738187228,3,2,"other"
"14044",359395,1220,1,0.49,"e",14,47,"Opel, General Motors or Ford","Diesel","R53",342,7.1066061377273,5.8348107370626,2,4,"DEF"
"14045",359455,3309,1,1,"k",6,55,"Japanese (except Nissan) or Korean","Diesel","R53",73,8.10440130792161,4.29045944114839,2,3,"other"
"14046",359460,5010,1,0.66,"e",5,39,"Mercedes, Chrysler or BMW","Diesel","R11",27000,8.51919119407891,10.2035921449865,3,3,"DEF"
"14047",359516,239,1,1,"e",13,37,"Renault, Nissan or Citroen","Diesel","R53",125,5.47646355193151,4.8283137373023,3,4,"DEF"
"14048",359540,10,1,0.69,"e",6,35,"Renault, Nissan or Citroen","Diesel","R53",73,2.30258509299405,4.29045944114839,3,3,"DEF"
"14049",359550,2482,1,1,"k",9,34,"Renault, Nissan or Citroen","Regular","R53",111,7.81681996576455,4.70953020131233,3,3,"other"
"14050",359554,608,1,1,"f",10,32,"Renault, Nissan or Citroen","Diesel","R53",62,6.41017488196617,4.12713438504509,3,4,"DEF"
"14051",359572,1218,1,1,"g",18,50,"Renault, Nissan or Citroen","Regular","R53",94,7.10496544826984,4.54329478227,2,5,"GH"
"14052",359577,2752,1,0.16,"e",10,49,"Renault, Nissan or Citroen","Regular","R53",342,7.92008319905323,5.8348107370626,2,4,"DEF"
"14053",359589,1173,2,1,"e",8,64,"Opel, General Motors or Ford","Diesel","R53",29,7.06731984865348,3.36729582998647,2,3,"DEF"
"14054",359593,1202,1,0.52,"g",8,44,"Opel, General Motors or Ford","Diesel","R53",62,7.09174211509515,4.12713438504509,2,3,"GH"
"14055",359645,3625,1,0.88,"e",4,77,"Renault, Nissan or Citroen","Diesel","R53",94,8.19560956728878,4.54329478227,1,2,"DEF"
"14056",359660,1217,1,0.63,"e",12,59,"Renault, Nissan or Citroen","Diesel","R53",62,7.10414409298753,4.12713438504509,2,4,"DEF"
"14057",359690,1230,1,0.75,"e",11,30,"Opel, General Motors or Ford","Diesel","R24",14,7.11476944836646,2.63905732961526,3,4,"DEF"
"14058",359692,568,1,1,"e",3,21,"Renault, Nissan or Citroen","Regular","R24",182,6.34212141872115,5.2040066870768,5,2,"DEF"
"14059",359694,1227,1,0.86,"d",15,58,"Volkswagen, Audi, Skoda or Seat","Diesel","R24",27,7.11232744471091,3.29583686600433,2,5,"DEF"
"14060",359729,1266,1,1,"f",7,48,"Volkswagen, Audi, Skoda or Seat","Regular","R24",30,7.14361760270412,3.40119738166216,2,3,"DEF"
"14061",359746,1981,1,0.24,"g",11,26,"Renault, Nissan or Citroen","Diesel","R24",182,7.59135704669855,5.2040066870768,4,4,"GH"
"14062",359839,915,1,0.88,"d",3,42,"Opel, General Motors or Ford","Regular","R24",1054,6.81892406527552,6.96034772910131,3,2,"DEF"
"14063",359860,194,1,0.97,"g",8,33,"Renault, Nissan or Citroen","Regular","R24",1054,5.26785815906333,6.96034772910131,3,3,"GH"
"14064",359862,1191,1,1,"f",3,48,"Opel, General Motors or Ford","Diesel","R24",25,7.0825485693553,3.2188758248682,2,2,"DEF"
"14065",359864,27,1,0.19,"g",17,23,"Renault, Nissan or Citroen","Regular","R24",1054,3.29583686600433,6.96034772910131,4,5,"GH"
"14066",359876,1157,1,0.84,"e",6,24,"Volkswagen, Audi, Skoda or Seat","Diesel","R24",308,7.05358572719368,5.73009978297357,4,3,"DEF"
"14067",359893,1164,1,0.86,"g",10,45,"Opel, General Motors or Ford","Diesel","R24",1054,7.05961762829138,6.96034772910131,2,4,"GH"
"14068",359907,1084,1,0.76,"f",7,32,"Renault, Nissan or Citroen","Diesel","R24",1054,6.98841318199959,6.96034772910131,3,3,"DEF"
"14069",359910,599,1,0.73,"j",14,41,"Opel, General Motors or Ford","Regular","R24",1054,6.39526159811545,6.96034772910131,3,4,"other"
"14070",359917,1199,1,0.71,"j",13,41,"Volkswagen, Audi, Skoda or Seat","Diesel","R24",1054,7.08924315502751,6.96034772910131,3,4,"other"
"14071",359923,1253,2,0.67,"g",9,23,"Opel, General Motors or Ford","Diesel","R24",1054,7.13329595489607,6.96034772910131,4,3,"GH"
"14072",359924,1218,1,0.6,"j",16,29,"Renault, Nissan or Citroen","Diesel","R11",10961,7.10496544826984,9.30209879721572,3,5,"other"
"14073",359930,652,1,0.54,"i",15,51,"Renault, Nissan or Citroen","Regular","R24",376,6.48004456192665,5.92958914338989,2,5,"other"
"14074",359951,1240,1,0.52,"e",13,45,"Renault, Nissan or Citroen","Diesel","R24",1054,7.12286665859908,6.96034772910131,2,4,"DEF"
"14075",359970,1233,1,0.38,"g",9,20,"Renault, Nissan or Citroen","Regular","R24",1054,7.11720550316434,6.96034772910131,5,3,"GH"
"14076",359980,1136,1,0.44,"e",6,30,"Renault, Nissan or Citroen","Diesel","R74",213,7.0352685992811,5.36129216570943,3,3,"DEF"
"14077",359982,1144,1,0.35,"h",0,39,"Fiat","Diesel","R74",213,7.04228617193974,5.36129216570943,3,1,"GH"
"14078",360001,1210,1,0.67,"j",10,43,"Volkswagen, Audi, Skoda or Seat","Diesel","R11",4650,7.09837563859079,8.4446224985814,2,4,"other"
"14079",360028,79,1,1,"h",7,74,"Renault, Nissan or Citroen","Diesel","R24",19,4.36944785246702,2.94443897916644,2,3,"GH"
"14080",360056,1203,1,0.91,"h",14,30,"Renault, Nissan or Citroen","Regular","R24",15,7.09257371597468,2.70805020110221,3,4,"GH"
"14081",360060,1278,1,0.75,"h",10,44,"Renault, Nissan or Citroen","Diesel","R24",20,7.15305163493748,2.99573227355399,2,4,"GH"
"14082",360082,1273,1,0.00546448087431694,"d",20,19,"Renault, Nissan or Citroen","Regular","R24",405,7.14913159855741,6.00388706710654,5,5,"DEF"
"14083",360100,1161,1,0.12,"f",15,58,"Renault, Nissan or Citroen","Regular","R24",405,7.05703698169789,6.00388706710654,2,5,"DEF"
"14084",360135,1173,1,0.53,"i",8,55,"Mercedes, Chrysler or BMW","Diesel","R24",405,7.06731984865348,6.00388706710654,2,3,"other"
"14085",360145,603,1,0.41,"l",2,29,"Renault, Nissan or Citroen","Diesel","R24",568,6.40191719672719,6.34212141872115,3,2,"other"
"14086",360245,1215,1,0.51,"h",15,43,"Renault, Nissan or Citroen","Regular","R24",614,7.10249935577465,6.41999492814714,2,5,"GH"
"14087",360251,1197,1,0.51,"d",9,56,"Opel, General Motors or Ford","Regular","R24",1313,7.08757370555797,7.1800698743028,2,3,"DEF"
"14088",360301,1806,2,0.98,"e",10,19,"Opel, General Motors or Ford","Diesel","R24",115,7.49886973397693,4.74493212836325,5,4,"DEF"
"14089",360368,1127,1,0.27,"g",3,29,"Renault, Nissan or Citroen","Diesel","R24",388,7.02731451403978,5.96100533962327,3,2,"GH"
"14090",360379,1220,1,0.58,"f",10,44,"Opel, General Motors or Ford","Diesel","R24",856,7.1066061377273,6.75227037614174,2,4,"DEF"
"14091",360386,597,1,0.05,"f",12,56,"Renault, Nissan or Citroen","Diesel","R11",46,6.3919171133926,3.8286413964891,2,4,"DEF"
"14092",360400,3199,1,0.12,"g",18,34,"Mercedes, Chrysler or BMW","Diesel","R24",56,8.07059353994952,4.02535169073515,3,5,"GH"
"14093",360456,1207,1,0.51,"g",17,48,"Mercedes, Chrysler or BMW","Diesel","R24",59,7.09589322109753,4.07753744390572,2,5,"GH"
"14094",360471,1118,1,1,"e",13,24,"Renault, Nissan or Citroen","Diesel","R24",34,7.01929665371504,3.52636052461616,4,4,"DEF"
"14095",360474,1225,1,0.5,"f",12,27,"Renault, Nissan or Citroen","Diesel","R24",2399,7.11069612297883,7.78280726283969,3,4,"DEF"
"14096",360521,161,1,0.65,"e",11,43,"Renault, Nissan or Citroen","Regular","R31",1466,5.08140436498446,7.2902928824466,2,4,"DEF"
"14097",360522,63,1,0.09,"g",17,21,"Renault, Nissan or Citroen","Regular","R31",636,4.14313472639153,6.45519856334012,5,5,"GH"
"14098",360529,1184,1,0.62,"d",0,76,"Renault, Nissan or Citroen","Regular","R31",1466,7.07665381544395,7.2902928824466,1,1,"DEF"
"14099",360553,2410,2,0.48,"e",16,50,"Renault, Nissan or Citroen","Regular","R31",65,7.7873820264847,4.17438726989564,2,5,"DEF"
"14100",360565,2909,1,0.37,"g",1,26,"Volkswagen, Audi, Skoda or Seat","Diesel","R31",1403,7.9755646584952,7.24636808010246,4,2,"GH"
"14101",360603,573,1,0.1,"e",17,52,"Renault, Nissan or Citroen","Diesel","R31",1466,6.35088571671474,7.2902928824466,2,5,"DEF"
"14102",360675,3299,1,0.8,"h",12,29,"Volkswagen, Audi, Skoda or Seat","Regular","R25",47,8.10137467122858,3.85014760171006,3,4,"GH"
"14103",360684,2717,1,0.22,"f",5,31,"Renault, Nissan or Citroen","Diesel","R25",190,7.90728360942635,5.24702407216049,3,3,"DEF"
"14104",360704,1193,1,0.16,"d",0,50,"Renault, Nissan or Citroen","Diesel","R25",196,7.08422642209792,5.27811465923052,2,1,"DEF"
"14105",360724,1229,1,0.49,"f",9,48,"Renault, Nissan or Citroen","Diesel","R53",338,7.11395610956603,5.82304589548302,2,3,"DEF"
"14106",360736,1197,1,0.58,"f",8,79,"Renault, Nissan or Citroen","Diesel","R53",473,7.08757370555797,6.15909538849193,1,3,"DEF"
"14107",360746,1190,1,1,"d",5,58,"Renault, Nissan or Citroen","Diesel","R53",473,7.08170858610557,6.15909538849193,2,3,"DEF"
"14108",360789,1181,1,1,"f",1,57,"Opel, General Motors or Ford","Diesel","R53",210,7.07411681619736,5.34710753071747,2,2,"DEF"
"14109",360791,2621,1,1,"d",2,52,"Renault, Nissan or Citroen","Diesel","R53",125,7.87131120332341,4.8283137373023,2,2,"DEF"
"14110",360793,1213,1,1,"h",1,58,"Volkswagen, Audi, Skoda or Seat","Diesel","R53",247,7.10085190894405,5.50938833662798,2,2,"GH"
"14111",360855,721,1,0.32,"d",6,29,"Renault, Nissan or Citroen","Diesel","R24",41,6.58063913728495,3.71357206670431,3,3,"DEF"
"14112",360910,205,1,1,"e",4,43,"Renault, Nissan or Citroen","Diesel","R24",86,5.32300997913841,4.45434729625351,2,2,"DEF"
"14113",360921,5144,1,0.97,"g",12,19,"Mercedes, Chrysler or BMW","Regular","R24",1313,8.54558626591746,7.1800698743028,5,4,"GH"
"14114",360953,585,1,0.63,"f",1,36,"Renault, Nissan or Citroen","Diesel","R24",30,6.37161184723186,3.40119738166216,3,2,"DEF"
